Area,X,Y,Perim.,BX,BY,Width,Height
65,871.231,636.677,0,865,633,13,8
77,579.909,638.104,0,575,634,11,10
79,574.949,644.532,0,570,639,11,11
87,818.851,651.552,0,814,641,10,22
99,878.404,648.222,0,874,641,9,15
139,807.324,655.129,0,801,644,19,19
121,501.025,654.901,0,495,649,13,13
138,509.101,662.906,0,504,654,10,19
87,591.149,662.977,0,587,658,10,11
41,859.341,663.854,0,856,660,7,9
158,841.759,670.114,0,836,661,13,18
81,582.716,669.481,0,578,665,11,11
70,811.557,673.300,0,808,668,8,12
59,857.254,675.508,0,853,671,9,9
256,533.219,682.848,0,520,676,27,13
62,841.839,683.726,0,839,678,9,11
60,847.650,681.750,0,844,678,9,9
86,873.919,682.814,0,869,678,11,11
70,598.100,689.914,0,591,688,15,5
114,866.921,693.325,0,856,691,22,6
235,781.987,728.145,0,771,722,22,14
84,651.524,728.119,0,647,724,10,10
84,767.286,737.095,0,762,733,11,10
82,782.268,738.671,0,776,735,13,9
46,802.174,741.304,0,799,737,8,9
52,774.577,742.365,0,771,738,9,9
80,654.413,755.675,0,650,751,10,10
96,706.594,758.396,0,702,753,10,12
48,644.854,772.354,0,641,769,8,8
70,599.586,774.386,0,596,770,8,10
