Area,X,Y,Perim.,BX,BY,Width,Height
18,875.611,19.444,0,874,17,5,6
42,883.095,35.619,0,880,32,7,8
17,51.882,75.882,0,50,74,5,5
172,585.279,101.994,0,578,96,16,14
207,597.657,128.227,0,590,120,16,19
170,545.276,133.553,0,539,127,14,15
159,673.572,146.981,0,666,141,16,13
25,1002.760,147.600,0,1001,145,5,6
42,155.476,155.500,0,153,152,7,8
40,107.725,155.925,0,105,153,7,7
23,123.522,155.783,0,121,153,6,6
157,857.911,160.809,0,851,154,15,14
138,665.275,161.739,0,659,156,14,12
161,706.894,162.596,0,700,157,15,13
257,547.802,175.825,0,540,164,16,23
303,578.759,175.191,0,569,166,20,20
45,107.489,171.378,0,104,168,8,8
207,656.932,174.744,0,647,168,21,14
190,531.721,176.742,0,525,169,15,16
43,3.605,180.465,0,0,177,8,7
50,677.380,186.760,0,673,183,10,8
46,27.543,187.435,0,24,184,8,8
507,478.957,198.231,0,468,184,22,28
55,43.327,195.436,0,40,192,8,8
51,75.471,195.431,0,72,192,8,8
24,1275.708,195.417,0,1273,193,6,6
185,411.562,199.708,0,403,194,18,13
64,741.234,198.719,0,738,194,8,10
312,733.074,220.622,0,724,210,19,21
122,674.730,221.057,0,669,212,12,17
85,516.400,219.706,0,512,214,10,12
98,541.480,226.643,0,533,223,18,8
70,532.957,232.086,0,528,228,11,10
81,752.753,233.235,0,742,231,22,5
167,927.156,246.868,0,920,240,15,14
143,544.580,246.357,0,537,241,17,13
189,590.884,247.683,0,583,241,17,15
188,873.191,250.133,0,865,242,16,17
231,811.165,256.398,0,804,244,16,25
68,764.882,251.485,0,761,247,9,10
122,509.811,254.254,0,504,248,12,13
43,1043.233,251.279,0,1040,248,7,8
154,601.916,264.831,0,594,260,17,12
99,524.980,271.727,0,519,267,13,10
131,798.015,274.748,0,791,269,15,12
238,734.437,287.563,0,728,276,14,24
355,612.183,288.665,0,603,279,20,21
73,599.164,286.699,0,596,281,7,12
74,626.568,285.257,0,623,281,9,10
117,813.641,289.479,0,808,284,12,12
129,426.667,291.574,0,421,286,13,13
92,591.207,294.598,0,586,290,11,10
169,826.071,301.473,0,819,295,16,14
217,319.783,306.217,0,312,298,16,17
128,388.289,307.734,0,382,302,14,13
242,335.463,313.533,0,326,304,21,18
63,960.778,309.587,0,957,305,9,10
246,801.167,328.752,0,784,322,31,17
111,610.090,348.640,0,605,342,12,13
214,474.327,356.832,0,467,349,16,17
224,675.714,362.768,0,668,354,16,18
27,1067.111,363.296,0,1065,360,5,7
147,321.313,368.231,0,315,362,14,13
170,862.088,370.224,0,855,365,16,12
101,993.050,371.594,0,988,366,11,12
87,519.552,374.529,0,513,371,14,8
170,313.488,389.106,0,308,380,12,19
130,423.362,394.831,0,417,389,13,13
69,809.159,399.971,0,805,396,10,9
53,788.094,400.679,0,785,397,8,9
232,565.858,409.543,0,558,401,17,18
130,416.815,408.569,0,411,402,13,15
409,513.795,419.956,0,503,408,24,23
213,751.113,421.845,0,745,413,15,20
170,415.659,423.859,0,409,416,15,16
159,683.478,424.711,0,676,418,15,14
331,356.601,432.779,0,348,422,21,25
255,492.843,434.631,0,486,424,14,22
29,1059.310,427.759,0,1057,424,6,8
171,292.047,434.766,0,286,427,13,18
40,308.475,433.450,0,303,430,11,8
86,702.453,437.593,0,698,432,10,12
135,332.393,441.985,0,327,433,13,17
180,419.472,443.050,0,411,435,16,16
80,408.875,440.812,0,404,436,11,11
93,552.677,445.871,0,545,441,15,11
148,294.547,451.196,0,289,443,12,16
275,716.375,474.415,0,706,465,19,20
306,673.183,489.408,0,666,476,16,28
211,931.645,494.014,0,925,484,14,19
317,820.003,499.183,0,811,488,20,22
152,907.875,499.730,0,902,492,13,16
42,477.810,496.476,0,474,493,8,8
254,876.126,508.835,0,867,499,18,21
46,194.891,507.370,0,192,504,7,8
178,620.073,512.455,0,614,504,14,17
106,700.283,509.085,0,695,504,11,11
117,337.094,514.479,0,332,509,11,12
157,522.567,524.172,0,517,518,13,14
117,278.769,525.829,0,274,519,11,15
253,539.379,532.601,0,531,522,21,21
288,707.441,531.844,0,698,522,19,20
285,377.758,537.698,0,365,529,26,20
87,406.862,535.448,0,402,531,11,10
271,445.978,543.310,0,437,535,21,20
293,615.993,545.949,0,607,535,20,20
50,625.260,538.680,0,621,535,10,9
80,974.312,542.538,0,969,538,11,10
28,398.714,542.107,0,396,540,6,6
227,452.982,553.304,0,442,541,19,22
156,483.968,552.295,0,479,544,12,18
40,1027.025,547.475,0,1024,544,7,8
252,932.750,556.429,0,924,548,19,17
154,731.344,555.714,0,725,549,14,14
280,367.450,566.804,0,355,559,26,17
168,814.143,569.208,0,808,561,14,17
173,504.624,570.283,0,495,562,17,16
268,749.272,572.205,0,740,564,19,18
39,1019.769,571.154,0,1017,568,7,8
199,324.945,575.874,0,318,569,16,15
77,1195.455,580.156,0,1191,576,10,9
155,397.310,583.742,0,391,578,14,13
153,431.196,588.176,0,424,582,15,15
63,1188.778,587.508,0,1185,583,8,10
158,847.487,595.709,0,841,590,14,14
177,533.746,599.062,0,528,591,14,18
316,682.472,600.057,0,671,592,23,18
44,360.500,598.000,0,357,595,8,7
132,775.485,601.758,0,770,595,12,14
234,505.013,609.885,0,497,602,16,18
84,583.238,615.405,0,578,611,11,10
124,753.540,625.234,0,747,619,14,13
63,438.778,640.365,0,434,637,11,8
48,19.396,659.396,0,16,656,8,8
51,123.471,659.431,0,120,656,8,8
141,485.993,664.050,0,479,658,15,13
34,635.647,661.529,0,632,658,8,8
101,890.465,673.713,0,886,668,10,12
127,442.299,677.535,0,436,671,13,14
104,99.433,679.365,0,96,672,8,15
44,195.045,675.364,0,192,672,7,8
43,187.744,683.000,0,185,680,7,7
159,508.384,690.396,0,501,685,16,12
20,243.250,691.000,0,241,689,6,5
189,845.354,701.185,0,839,694,15,16
31,147.387,699.258,0,145,696,6,7
174,638.287,708.259,0,631,701,15,16
82,852.220,720.244,0,847,716,11,10
260,748.650,730.238,0,742,720,16,21
21,307.667,723.619,0,305,721,6,6
136,484.110,729.213,0,478,723,13,14
249,568.851,740.064,0,560,731,19,18
61,1059.574,747.508,0,1056,744,9,8
582,649.122,769.027,0,636,756,29,27
67,703.940,761.224,0,699,757,10,9
196,693.214,778.510,0,685,772,19,15
79,411.456,851.456,0,407,847,10,10
19,819.263,867.263,0,817,865,6,6
