Area,X,Y,Perim.,BX,BY,Width,Height
64,641.172,705.688,0,636,702,11,9
105,795.486,708.114,0,789,703,13,12
73,656.548,710.041,0,652,706,10,9
66,756.682,717.894,0,754,711,6,15
288,498.021,723.212,0,488,713,20,21
199,670.181,723.090,0,663,716,15,17
269,795.305,732.651,0,786,722,18,25
260,807.038,732.935,0,800,722,16,23
76,517.289,728.026,0,513,724,10,9
59,691.051,732.864,0,688,729,8,9
72,608.819,739.500,0,605,735,10,11
87,715.701,739.874,0,711,735,10,11
74,815.392,743.189,0,811,738,10,12
75,613.627,745.787,0,609,741,10,10
208,771.106,763.639,0,762,757,20,14
83,549.108,763.096,0,544,758,11,11
