Area,X,Y,Perim.,BX,BY,Width,Height
22,627.500,35.909,0,625,34,6,5
16,667.062,35.750,0,665,34,5,5
184,645.804,123.348,0,639,115,14,18
161,607.292,131.621,0,601,123,13,18
91,501.044,137.648,0,496,133,11,10
130,806.477,139.177,0,800,134,15,12
39,593.256,141.462,0,591,137,5,10
276,711.098,146.728,0,702,137,21,19
81,796.123,145.938,0,790,142,12,9
159,733.541,150.761,0,726,144,16,14
71,717.662,163.704,0,712,158,12,10
149,836.067,164.812,0,831,158,11,15
93,792.914,163.828,0,788,159,11,11
129,451.264,172.721,0,445,165,14,14
178,611.612,178.410,0,606,170,13,17
69,798.072,173.391,0,793,170,11,8
145,492.683,178.441,0,487,172,13,15
189,666.757,179.037,0,659,172,16,15
239,513.895,184.808,0,508,175,13,22
109,633.165,184.505,0,627,180,14,10
93,647.849,187.602,0,642,184,13,9
163,631.368,194.209,0,623,189,18,12
200,787.510,200.660,0,780,193,16,17
44,691.750,197.682,0,689,194,7,9
117,698.547,202.034,0,693,196,11,13
217,710.641,203.516,0,703,196,17,17
219,721.731,208.406,0,714,197,15,22
176,668.193,206.432,0,662,198,13,18
103,549.369,207.097,0,544,202,12,11
118,621.051,212.737,0,615,205,13,17
135,629.156,213.089,0,621,205,15,17
95,496.884,212.000,0,492,207,11,11
123,436.797,215.341,0,431,210,13,12
174,475.868,217.483,0,469,210,14,16
103,721.621,221.718,0,716,217,13,11
61,562.410,222.934,0,557,220,12,7
107,432.710,233.037,0,428,227,11,14
59,375.254,234.881,0,371,231,10,8
151,836.252,237.079,0,829,231,15,13
69,1243.159,235.304,0,1239,231,9,9
68,424.706,237.382,0,421,232,8,11
159,893.384,239.767,0,887,233,13,15
110,532.682,239.773,0,528,234,11,12
161,638.137,242.379,0,632,236,14,14
88,882.193,246.648,0,876,243,14,8
71,783.127,250.408,0,779,246,10,10
112,716.304,253.571,0,711,248,11,13
78,874.744,253.115,0,871,248,9,11
189,684.841,257.757,0,677,252,17,13
