Area,X,Y,Perim.,BX,BY,Width,Height
87,44.000,2.609,0,37,0,15,7
75,875.880,5.933,0,873,0,7,13
179,927.654,5.380,0,918,0,21,15
87,983.563,2.966,0,977,0,14,7
45,1011.889,2.867,0,1009,0,7,7
34,1219.676,3.294,0,1217,0,6,8
67,900.537,7.642,0,897,3,8,10
56,755.036,18.929,0,752,15,7,9
20,73.650,19.550,0,72,17,4,6
20,529.650,19.550,0,528,17,4,6
36,931.750,19.750,0,929,17,7,7
161,914.143,28.745,0,908,19,13,18
16,27.750,21.438,0,25,20,6,4
216,938.889,30.495,0,929,22,21,16
126,1255.048,27.302,0,1248,23,15,10
99,842.919,31.354,0,839,24,8,15
44,1075.750,29.023,0,1073,25,7,9
58,1139.603,29.397,0,1136,26,8,8
35,1091.971,33.000,0,1090,29,5,9
35,1084.171,34.429,0,1081,32,7,6
161,976.528,41.224,0,969,33,15,16
52,1075.250,44.538,0,1073,40,6,10
16,505.750,43.438,0,504,41,4,6
67,738.358,57.806,0,736,50,6,15
28,1356.500,52.214,0,1354,50,6,6
71,1124.338,57.676,0,1121,52,8,12
140,1150.314,59.286,0,1142,54,17,12
20,1268.750,59.750,0,1267,58,5,5
50,1356.300,63.720,0,1353,60,8,8
127,371.000,67.157,0,365,62,13,12
78,1135.513,67.577,0,1129,64,14,8
109,673.505,71.477,0,667,68,15,9
36,691.861,75.611,0,689,73,7,6
123,129.512,79.358,0,124,74,13,12
117,765.573,85.769,0,760,80,13,13
20,33.650,83.550,0,32,81,4,6
264,752.871,100.659,0,742,94,23,16
107,825.953,111.075,0,821,105,11,13
23,627.478,107.609,0,625,106,6,5
141,890.142,116.291,0,885,108,11,18
21,57.571,115.619,0,56,113,4,6
49,778.816,115.939,0,775,113,8,7
43,763.721,123.442,0,761,120,7,8
72,716.569,128.625,0,713,122,8,13
72,875.069,126.042,0,870,122,11,9
79,771.557,135.987,0,769,128,6,16
42,899.952,131.167,0,897,128,7,7
50,1401.600,137.920,0,1398,134,9,9
61,1389.295,139.590,0,1385,136,10,8
29,891.897,139.483,0,889,137,6,6
85,229.188,145.424,0,224,141,11,10
95,13.116,147.526,0,8,143,11,10
152,872.322,151.125,0,865,143,14,17
52,969.731,146.596,0,966,143,8,8
66,1340.015,150.909,0,1337,145,7,13
185,634.276,157.227,0,625,151,19,15
101,841.703,157.594,0,837,151,10,13
40,1386.275,154.275,0,1383,151,7,7
128,759.305,156.359,0,751,152,16,12
70,658.343,158.986,0,655,153,8,12
23,113.609,163.348,0,112,160,4,7
209,785.627,166.244,0,775,160,25,16
21,65.571,163.619,0,64,161,4,6
137,617.234,170.314,0,608,166,19,9
57,907.947,171.544,0,905,167,7,10
96,866.740,171.562,0,860,168,14,8
48,1347.292,171.667,0,1344,168,7,9
239,797.921,182.126,0,789,174,18,17
46,811.674,179.000,0,809,175,6,9
47,916.362,178.277,0,912,175,9,8
132,836.159,180.379,0,829,176,16,10
132,1342.394,181.795,0,1337,176,12,13
67,737.388,180.119,0,732,177,11,8
162,985.241,183.420,0,978,177,16,14
60,570.950,183.683,0,567,179,8,10
145,1023.269,187.517,0,1014,183,19,10
42,1332.143,186.262,0,1329,183,8,7
111,878.306,189.144,0,872,184,15,13
43,899.488,194.767,0,897,191,6,9
48,363.688,203.417,0,360,200,8,8
45,1033.333,203.600,0,1030,201,8,7
45,346.378,211.578,0,343,208,7,8
182,630.423,215.626,0,621,208,18,15
50,508.880,212.160,0,505,209,8,8
62,403.823,214.145,0,400,210,9,10
71,1028.479,219.958,0,1024,214,9,12
105,412.629,221.162,0,408,216,12,14
51,434.784,219.647,0,431,216,8,8
26,516.308,219.231,0,514,217,6,6
45,1083.400,227.000,0,1080,223,7,9
20,360.550,228.050,0,359,225,4,7
201,805.886,232.682,0,797,226,19,14
58,611.431,234.793,0,608,231,8,9
87,1071.908,235.828,0,1066,232,12,9
21,225.571,235.619,0,224,233,4,6
27,435.407,235.741,0,433,233,6,6
87,452.414,240.368,0,448,235,12,11
50,772.780,241.940,0,769,239,9,7
178,523.556,250.781,0,519,241,10,22
123,1417.252,248.122,0,1411,241,12,15
83,570.723,248.831,0,567,242,9,13
235,838.991,255.681,0,833,243,12,26
46,410.370,251.391,0,406,249,9,7
270,508.852,261.648,0,500,252,20,19
164,606.640,260.274,0,601,253,15,16
214,414.509,269.388,0,409,259,13,20
123,681.423,266.179,0,676,259,12,15
174,908.747,266.178,0,901,259,16,16
18,97.611,267.278,0,96,265,4,6
140,474.036,272.036,0,467,266,16,12
33,816.636,270.788,0,814,268,6,7
40,341.500,276.800,0,339,273,6,8
135,762.141,281.415,0,757,273,11,17
52,350.154,282.481,0,346,279,9,8
51,339.902,291.725,0,336,289,9,7
82,348.366,299.805,0,344,295,10,12
357,1053.140,302.613,0,1038,295,30,16
43,323.884,306.884,0,321,304,7,7
105,672.619,313.095,0,667,308,12,11
37,315.432,315.324,0,313,312,6,8
106,347.651,318.519,0,342,312,11,14
208,930.726,322.837,0,924,314,15,18
159,1054.472,322.233,0,1049,314,12,18
147,1001.068,324.082,0,995,318,14,14
163,1069.319,325.117,0,1062,318,15,15
130,449.531,325.454,0,443,320,13,13
19,209.737,323.632,0,208,321,4,6
210,370.662,328.005,0,362,321,19,14
18,33.611,331.278,0,32,329,4,6
98,931.235,341.357,0,926,336,11,12
157,970.140,342.121,0,961,336,18,13
114,350.789,348.579,0,344,344,15,11
175,822.406,351.794,0,816,345,14,15
254,923.224,353.724,0,916,345,16,19
255,1137.859,355.929,0,1128,346,18,21
178,996.713,357.365,0,990,349,15,16
132,43.485,363.235,0,38,357,12,14
191,739.173,365.356,0,732,358,16,16
75,809.693,364.307,0,807,358,7,13
59,1126.441,362.441,0,1123,358,8,10
92,331.152,366.630,0,327,360,9,15
94,558.106,368.138,0,553,363,11,11
108,1142.806,372.574,0,1137,365,12,16
54,410.222,371.759,0,406,369,10,7
307,1118.322,384.664,0,1111,372,16,25
79,369.367,378.291,0,365,374,10,9
67,402.970,380.388,0,398,376,10,9
375,1152.315,392.797,0,1142,381,21,25
22,641.500,386.818,0,639,384,6,6
28,19.500,387.500,0,17,385,6,6
86,390.767,391.360,0,386,386,11,11
265,1182.834,413.638,0,1179,390,9,50
51,861.078,401.196,0,857,398,9,8
72,348.264,403.194,0,343,399,11,9
23,293.174,404.870,0,291,402,5,6
162,1097.574,414.907,0,1091,408,13,17
142,1189.775,417.746,0,1186,408,9,20
67,138.403,413.761,0,134,410,10,9
63,284.032,415.349,0,280,410,8,13
109,583.376,420.642,0,577,414,13,14
34,535.059,422.235,0,532,419,7,7
312,892.471,435.388,0,885,421,16,29
155,336.968,429.684,0,329,424,15,14
201,1190.154,441.826,0,1186,428,10,28
59,267.949,435.559,0,265,431,7,10
215,282.549,440.098,0,273,432,20,18
128,720.844,441.805,0,716,435,12,15
96,872.719,444.135,0,868,439,11,11
204,777.270,452.373,0,770,444,15,18
408,558.382,458.787,0,547,447,24,25
31,210.290,474.452,0,208,472,6,6
130,570.808,487.192,0,565,480,12,16
62,315.806,491.403,0,312,487,9,9
213,967.131,497.737,0,960,489,15,19
279,1188.753,505.129,0,1184,490,12,35
19,59.211,492.632,0,57,491,5,5
123,181.057,507.276,0,176,501,11,14
63,1091.571,513.825,0,1088,509,9,10
63,243.000,514.714,0,239,510,9,10
164,1055.652,517.744,0,1050,510,13,17
103,1206.903,517.738,0,1202,512,11,12
154,1102.221,524.994,0,1094,518,16,14
116,490.569,525.578,0,484,519,13,14
68,1211.721,529.029,0,1207,525,11,9
75,406.880,532.987,0,402,529,11,9
57,1024.316,534.386,0,1021,530,8,10
50,1145.180,536.300,0,1141,533,9,8
89,1218.292,539.169,0,1214,534,10,11
48,258.396,546.812,0,255,543,8,8
68,1058.074,548.294,0,1054,544,10,9
45,1214.311,549.667,0,1209,546,10,10
306,1228.144,561.023,0,1221,549,16,26
336,1198.932,563.667,0,1190,553,19,23
83,1169.578,563.747,0,1165,558,10,12
85,376.129,568.047,0,372,563,9,12
101,1035.198,574.485,0,1030,568,10,13
180,567.122,581.144,0,560,574,14,16
207,546.198,587.077,0,539,579,15,16
174,1082.557,590.213,0,1078,581,12,19
90,382.356,586.278,0,377,582,12,10
47,243.723,586.915,0,241,583,6,9
318,646.818,596.138,0,637,587,21,20
78,1049.179,596.513,0,1044,593,12,8
16,105.688,595.812,0,104,594,4,5
113,561.204,604.248,0,555,600,15,10
113,267.434,607.805,0,263,601,9,15
108,292.935,610.167,0,288,605,12,12
157,710.809,616.325,0,707,607,10,21
32,1159.438,611.281,0,1157,608,6,7
148,1072.142,616.331,0,1065,610,15,13
95,1195.547,624.000,0,1191,618,10,13
158,1185.842,634.608,0,1182,622,9,25
92,341.054,635.207,0,336,630,12,11
70,235.443,635.500,0,231,631,10,9
54,543.667,643.185,0,540,639,8,9
436,1061.972,649.697,0,1051,639,24,22
124,1220.169,645.597,0,1214,639,13,14
227,640.388,649.868,0,634,640,14,21
28,692.750,642.857,0,689,641,8,5
100,708.510,649.520,0,705,641,8,17
66,696.682,651.318,0,692,647,10,9
20,43.750,649.600,0,41,648,6,4
42,242.690,652.190,0,239,649,8,7
228,821.004,659.145,0,813,649,16,21
43,346.186,654.488,0,343,651,7,8
89,701.978,661.225,0,699,654,7,16
50,363.600,658.600,0,360,655,8,8
51,291.490,659.863,0,288,656,8,9
