Area,X,Y,Perim.,BX,BY,Width,Height
34,603.412,35.676,0,601,33,6,7
277,552.639,119.978,0,543,112,20,17
18,19.556,115.611,0,18,113,5,6
276,514.051,133.178,0,504,124,21,19
81,489.815,133.827,0,485,129,10,11
182,592.885,148.121,0,586,141,15,17
115,721.704,164.878,0,717,159,11,13
226,723.987,196.128,0,716,188,16,17
111,634.108,193.946,0,627,190,15,9
141,402.660,198.128,0,396,192,15,14
71,710.775,196.620,0,706,193,10,9
204,493.309,202.711,0,485,195,17,16
60,411.050,205.483,0,406,202,10,9
70,406.543,210.214,0,403,205,10,10
238,522.218,212.202,0,512,205,21,16
167,665.054,211.144,0,657,205,16,13
227,389.797,220.868,0,379,211,19,19
20,203.900,219.500,0,202,217,5,6
160,475.156,228.231,0,466,222,18,13
50,917.780,225.920,0,914,223,9,7
143,853.944,229.203,0,847,224,15,12
58,812.897,233.414,0,809,230,9,8
57,386.368,239.842,0,383,236,8,9
106,340.500,243.962,0,336,238,10,14
199,359.739,250.940,0,353,241,14,20
68,404.765,250.868,0,400,247,11,9
70,372.157,255.286,0,368,251,10,10
223,643.372,265.498,0,635,258,18,16
98,437.551,263.806,0,432,259,12,10
189,418.561,268.799,0,412,262,15,15
25,123.440,275.600,0,121,273,6,6
87,1259.552,283.759,0,1255,279,10,11
455,551.160,288.923,0,536,280,31,22
407,627.506,295.504,0,618,282,21,28
139,917.237,296.583,0,911,290,14,14
259,422.622,311.178,0,413,303,20,17
33,58.970,307.091,0,56,304,7,7
178,516.831,311.011,0,509,304,16,15
58,1267.069,307.897,0,1263,304,9,9
98,387.449,309.010,0,381,305,14,9
54,1259.704,315.370,0,1256,312,8,8
139,847.144,322.273,0,840,316,14,13
87,948.678,329.782,0,944,325,10,11
20,35.900,338.850,0,34,336,5,6
121,450.463,347.628,0,444,342,14,12
119,349.084,348.748,0,343,343,13,13
180,920.944,351.744,0,913,345,16,16
55,428.164,351.473,0,424,348,9,8
196,597.194,356.811,0,590,349,15,17
56,992.446,363.536,0,989,359,8,10
139,590.309,366.640,0,584,360,15,13
112,411.321,369.536,0,406,364,12,13
227,457.714,371.291,0,450,364,18,17
375,967.963,379.789,0,959,368,19,24
114,900.167,379.579,0,896,373,9,15
186,755.403,387.753,0,748,381,15,15
108,412.593,387.898,0,407,383,12,11
190,713.153,394.416,0,706,387,15,15
62,865.742,392.677,0,861,389,10,9
109,661.239,397.505,0,655,393,13,10
220,433.541,401.759,0,425,394,19,16
131,940.382,403.756,0,934,398,13,13
171,604.140,413.216,0,598,406,13,16
64,877.531,415.906,0,874,411,8,10
289,570.765,423.502,0,562,415,18,20
252,729.790,425.040,0,721,417,18,18
127,430.496,426.378,0,424,421,17,14
170,435.118,432.812,0,425,424,19,17
40,919.875,431.650,0,917,428,7,8
123,995.398,440.959,0,990,434,12,14
91,374.967,447.626,0,373,438,5,22
106,579.406,446.689,0,574,441,12,12
69,356.420,446.145,0,352,442,10,9
302,986.040,452.735,0,971,443,27,25
286,687.524,451.937,0,677,445,21,16
43,1275.977,451.186,0,1273,448,7,8
79,367.253,452.975,0,363,449,10,9
59,435.085,452.966,0,430,449,10,8
37,441.351,457.189,0,439,454,6,8
324,499.623,466.423,0,492,454,16,25
253,537.613,461.277,0,527,455,22,14
68,787.412,459.500,0,783,456,10,8
106,679.538,464.745,0,674,458,11,13
166,892.723,464.530,0,886,458,15,15
184,837.761,467.283,0,829,459,21,16
96,285.552,473.490,0,283,462,6,26
101,316.030,467.812,0,311,463,11,11
18,1099.389,467.556,0,1098,465,4,6
248,800.109,476.718,0,789,468,24,18
181,392.674,476.624,0,385,470,16,14
37,314.432,474.811,0,311,472,8,6
