Area,X,Y,Perim.,BX,BY,Width,Height
57,1388.070,556.561,0,1380,555,17,4
188,1229.309,570.968,0,1222,564,17,15
38,839.684,568.842,0,837,566,7,7
89,895.258,570.685,0,891,566,10,11
52,76.942,570.750,0,73,567,9,9
85,632.576,575.447,0,630,567,6,18
156,1248.301,575.821,0,1242,568,13,16
33,230.394,571.848,0,227,570,8,5
193,556.585,584.171,0,550,574,14,21
147,567.517,583.156,0,563,575,11,17
54,331.222,582.870,0,329,578,6,12
100,314.740,590.100,0,311,581,8,19
140,544.643,587.464,0,539,581,13,14
40,132.175,587.700,0,129,585,8,7
42,163.095,601.619,0,160,598,7,8
54,350.444,609.667,0,346,607,10,7
94,1097.777,618.989,0,1096,609,5,22
361,711.776,619.709,0,699,610,27,20
61,146.590,619.557,0,143,615,8,10
176,1203.420,625.716,0,1197,617,15,18
366,1054.899,631.374,0,1045,621,20,23
225,787.502,635.560,0,778,627,21,18
95,524.389,634.400,0,520,629,10,12
161,912.043,636.913,0,906,629,13,17
63,942.333,639.619,0,938,636,10,8
223,1225.937,645.605,0,1218,636,16,20
29,1156.414,641.586,0,1154,639,6,6
131,973.695,646.832,0,967,640,13,15
156,889.147,650.949,0,882,644,15,15
28,1167.607,650.179,0,1165,648,6,6
92,44.043,659.457,0,39,654,10,12
71,1300.183,658.408,0,1294,654,13,9
133,704.594,660.481,0,698,655,14,12
96,216.927,660.094,0,211,656,14,9
205,490.361,667.044,0,484,658,15,19
174,674.506,665.557,0,668,658,14,16
332,872.491,672.822,0,862,663,22,21
139,623.388,675.151,0,618,668,12,15
92,1275.598,683.109,0,1271,678,11,11
134,380.284,691.612,0,375,684,11,16
161,334.584,697.553,0,327,690,16,15
117,717.239,698.051,0,711,692,12,13
121,231.091,699.190,0,225,694,13,11
148,742.723,701.439,0,737,694,13,16
74,1279.973,699.514,0,1275,695,11,10
118,1123.059,702.271,0,1117,696,13,13
91,1290.242,710.319,0,1284,705,13,11
115,1070.635,715.217,0,1065,709,13,12
71,160.789,713.437,0,155,710,12,8
50,170.880,717.500,0,168,714,7,8
52,164.404,723.269,0,161,720,8,8
76,983.211,724.921,0,979,720,10,10
151,771.576,734.623,0,767,725,12,20
122,1274.254,734.123,0,1268,729,15,11
53,1082.208,734.585,0,1078,731,9,8
79,375.000,740.000,0,370,736,11,9
183,808.836,749.678,0,803,740,13,19
162,845.599,755.247,0,839,745,13,23
96,944.958,752.531,0,940,748,11,11
82,301.610,756.866,0,297,752,12,10
132,328.227,757.788,0,322,752,13,13
115,829.783,764.470,0,824,759,12,12
100,866.080,773.760,0,864,760,5,32
377,503.602,773.729,0,494,762,19,25
227,818.159,773.714,0,811,764,17,21
422,744.547,785.509,0,734,775,22,22
215,800.149,789.260,0,791,778,17,20
91,206.725,785.703,0,202,781,12,11
125,577.640,793.968,0,571,788,13,13
215,824.707,799.698,0,817,789,17,21
110,897.936,798.309,0,890,794,15,10
56,282.196,801.054,0,279,795,8,12
293,722.259,805.648,0,711,796,21,19
402,512.729,815.624,0,501,805,23,23
107,468.187,813.327,0,463,807,12,14
174,806.678,815.356,0,800,808,15,15
139,687.187,816.554,0,679,812,17,11
167,834.743,820.994,0,830,812,11,20
114,1107.193,823.132,0,1104,814,7,19
52,1230.154,816.577,0,1225,814,11,7
135,1222.200,833.281,0,1216,826,15,16
107,966.056,837.776,0,960,832,12,12
323,1129.127,844.545,0,1118,835,21,22
202,694.342,845.158,0,686,838,16,16
200,1223.395,847.795,0,1217,838,14,21
150,500.333,852.487,0,492,840,18,25
68,1235.294,849.926,0,1231,845,9,10
219,1157.507,859.059,0,1146,848,22,22
115,801.722,856.852,0,797,850,10,14
322,708.205,864.720,0,700,852,17,26
168,594.875,863.524,0,590,854,13,19
58,1203.207,861.828,0,1199,858,10,9
156,480.026,867.301,0,469,860,27,13
256,999.008,872.082,0,991,862,18,21
116,518.026,877.586,0,511,867,15,24
53,1198.396,871.830,0,1193,869,12,6
88,1222.989,874.455,0,1216,869,13,11
139,628.950,892.604,0,621,887,17,12
120,1161.925,902.325,0,1155,894,14,16
282,548.372,912.340,0,533,897,32,31
144,531.806,907.931,0,526,900,14,16
169,818.509,908.047,0,812,900,14,18
35,975.257,906.000,0,972,903,8,7
56,1166.696,909.000,0,1163,905,8,9
138,886.732,914.217,0,881,907,12,15
40,979.375,910.900,0,976,908,8,7
82,539.232,917.902,0,536,910,7,16
91,1162.703,916.802,0,1157,912,12,12
114,547.465,921.860,0,542,913,13,16
90,532.078,920.267,0,527,915,10,15
