Area,X,Y,Perim.,BX,BY,Width,Height
116,672.414,548.250,0,666,544,14,10
114,754.211,549.868,0,749,544,12,13
98,584.786,551.082,0,580,545,11,14
157,641.013,551.204,0,634,545,15,14
205,956.683,555.259,0,945,548,22,15
87,572.184,554.782,0,567,550,11,13
77,672.182,556.740,0,667,553,12,9
95,461.074,560.032,0,456,555,11,11
142,614.345,561.352,0,606,555,17,13
53,602.528,561.774,0,599,556,8,11
92,873.098,562.609,0,868,557,11,12
72,824.458,565.819,0,822,558,6,16
47,966.872,561.872,0,963,558,9,8
74,1100.419,562.905,0,1096,559,10,9
128,395.492,568.602,0,390,562,12,14
44,533.114,563.932,0,528,562,11,6
104,597.183,572.721,0,594,564,8,17
55,970.418,567.618,0,967,564,8,9
105,995.095,568.781,0,989,564,14,11
58,610.017,569.103,0,606,565,9,9
46,837.652,568.565,0,834,565,8,9
58,533.190,570.103,0,529,567,9,8
47,602.979,570.723,0,600,567,7,9
35,525.257,571.629,0,523,568,6,8
122,714.869,573.557,0,709,568,13,12
102,739.706,573.078,0,734,568,13,11
36,622.139,572.333,0,619,569,7,7
80,834.500,575.275,0,830,570,10,11
34,590.412,575.000,0,588,572,6,7
87,978.563,576.356,0,972,572,15,9
43,515.233,575.535,0,511,573,9,6
116,614.103,578.362,0,607,573,15,13
61,605.246,578.672,0,602,574,8,10
98,907.714,579.449,0,903,574,11,12
189,527.582,580.545,0,519,575,20,14
58,969.345,579.190,0,966,575,8,10
204,954.078,586.289,0,947,578,16,18
83,1006.867,581.590,0,1000,579,16,7
57,515.509,585.158,0,511,581,9,10
61,975.475,584.951,0,970,581,11,9
141,967.277,592.291,0,961,585,14,15
32,1004.562,588.469,0,1002,586,7,6
130,523.477,594.638,0,518,588,11,16
57,531.228,593.877,0,528,589,7,11
89,400.562,595.360,0,396,591,10,10
114,1117.912,600.000,0,1112,594,13,12
127,611.772,601.724,0,604,596,15,12
101,822.287,606.535,0,820,596,6,22
107,1065.252,602.458,0,1060,597,12,11
65,941.385,602.000,0,937,598,10,9
96,1013.094,604.615,0,1007,600,12,11
99,947.919,609.404,0,943,602,11,15
98,616.643,609.357,0,609,605,16,10
29,935.414,608.448,0,933,605,6,8
72,1006.931,610.458,0,1003,605,10,11
43,954.651,609.186,0,952,606,7,8
172,1114.238,619.657,0,1110,606,9,30
45,541.156,610.644,0,537,608,9,6
71,944.042,615.451,0,939,609,11,13
55,916.400,614.655,0,912,611,10,8
106,960.113,616.434,0,955,611,11,12
32,1015.250,615.188,0,1013,612,5,8
44,541.500,615.727,0,537,613,10,6
36,623.611,615.750,0,620,613,8,6
68,576.279,617.926,0,572,614,9,9
216,612.727,620.551,0,604,614,19,15
115,929.174,620.017,0,923,615,13,12
39,919.385,618.872,0,916,616,8,7
63,600.762,623.254,0,598,618,7,11
179,711.291,630.285,0,705,618,13,25
50,938.780,623.500,0,936,619,7,10
53,557.472,625.132,0,554,621,8,9
86,703.384,628.012,0,698,622,10,12
87,563.954,630.184,0,559,623,11,15
66,697.152,632.879,0,693,628,10,11
126,1100.865,633.381,0,1095,628,13,12
26,554.231,635.885,0,552,633,5,7
65,680.631,639.046,0,678,633,7,13
69,704.522,638.319,0,700,634,10,10
83,944.952,639.096,0,938,635,14,10
125,1023.416,640.208,0,1016,635,15,11
28,558.750,640.036,0,556,637,7,6
124,1112.952,652.258,0,1111,637,5,31
95,383.537,645.453,0,379,640,10,12
132,809.848,645.962,0,804,640,13,13
88,1137.034,644.136,0,1131,640,13,9
68,942.956,644.868,0,938,641,12,8
44,701.955,646.477,0,698,643,9,7
28,943.893,650.786,0,941,649,7,5
58,700.707,653.741,0,696,650,10,9
71,566.718,655.085,0,561,652,13,7
100,698.880,659.710,0,692,654,15,12
42,679.595,657.833,0,676,655,8,7
58,690.052,659.759,0,686,655,9,11
97,748.134,661.361,0,743,656,11,12
65,686.815,665.831,0,682,662,11,8
76,696.750,667.434,0,692,663,12,10
110,756.800,668.427,0,749,664,17,9
71,1111.338,674.352,0,1108,668,7,13
97,703.186,675.567,0,695,671,16,10
120,690.267,681.475,0,685,673,12,17
33,556.758,676.303,0,554,674,7,6
51,696.471,678.686,0,692,674,10,9
121,548.620,682.752,0,542,678,14,11
95,598.389,685.147,0,593,680,11,11
106,857.283,684.821,0,851,680,13,11
96,682.562,686.646,0,678,681,10,13
79,705.203,685.987,0,700,682,11,10
86,1003.407,686.942,0,999,682,10,11
107,715.047,690.019,0,710,684,11,13
33,817.333,687.970,0,815,684,6,8
65,696.846,693.877,0,694,688,7,13
105,704.352,695.705,0,699,690,13,12
84,688.286,696.893,0,683,693,12,9
136,682.625,707.110,0,677,700,12,14
87,924.448,706.598,0,920,702,10,11
89,692.000,713.292,0,687,708,10,12
109,1001.798,718.587,0,997,713,11,12
175,684.726,720.640,0,678,714,17,14
79,716.038,722.000,0,712,717,9,11
150,1108.820,734.907,0,1106,719,7,31
85,725.776,730.671,0,721,726,11,10
99,710.525,731.263,0,703,727,16,9
97,402.443,736.825,0,397,732,12,11
186,1062.005,742.634,0,1055,735,15,17
53,672.528,744.736,0,669,741,8,9
68,1058.103,767.706,0,1054,763,9,11
108,895.000,770.500,0,889,766,13,10
66,723.045,773.242,0,719,769,9,9
84,1072.226,776.524,0,1067,772,11,10
39,378.205,776.256,0,375,773,7,8
75,869.240,779.240,0,865,775,10,10
67,686.313,780.507,0,682,777,10,9
93,951.688,792.624,0,948,785,9,16
111,542.405,792.261,0,537,786,12,13
96,964.562,794.448,0,959,790,12,11
56,941.036,796.250,0,937,791,9,13
46,722.565,798.261,0,720,794,7,9
72,960.194,800.667,0,955,796,11,10
36,721.000,806.667,0,719,803,5,8
77,945.117,808.429,0,941,803,10,11
70,960.057,810.000,0,956,805,10,11
291,1058.649,827.914,0,1055,805,8,47
192,808.781,822.714,0,805,807,8,35
87,783.724,812.678,0,779,808,11,11
130,967.038,820.246,0,963,812,10,19
75,982.613,817.680,0,979,812,9,11
71,576.465,820.085,0,574,814,6,13
71,958.127,819.845,0,954,815,9,10
75,422.213,820.400,0,418,816,9,10
71,944.352,821.761,0,941,817,8,11
27,972.852,821.000,0,971,818,5,7
186,618.989,825.769,0,609,819,18,16
66,733.848,823.379,0,729,819,10,10
43,951.233,823.000,0,949,819,6,9
65,461.800,824.200,0,458,820,9,10
37,447.135,824.135,0,444,821,7,7
74,467.568,827.459,0,462,821,11,13
146,860.288,831.829,0,855,824,11,17
92,587.554,830.391,0,583,825,10,12
52,456.096,831.462,0,453,827,7,10
286,573.706,851.458,0,569,827,10,49
91,973.495,831.714,0,968,827,12,10
43,737.581,830.047,0,733,828,10,6
60,848.500,832.000,0,845,828,8,9
72,788.361,836.819,0,784,832,11,10
99,464.667,839.121,0,460,834,11,11
111,683.324,839.486,0,677,835,13,10
112,967.089,841.134,0,959,835,15,15
101,739.960,842.317,0,735,836,12,15
185,749.616,844.476,0,741,837,18,16
59,976.542,841.712,0,973,837,8,10
29,777.621,841.276,0,775,838,6,7
63,860.730,842.968,0,856,839,10,9
79,960.430,843.987,0,955,839,12,10
49,706.306,843.714,0,703,840,8,8
26,731.846,841.846,0,729,840,7,5
51,764.196,843.922,0,759,840,11,8
76,926.368,846.908,0,922,842,10,10
108,734.519,853.222,0,729,846,12,15
40,937.275,850.050,0,934,847,9,8
52,725.904,856.288,0,723,851,8,10
56,743.696,854.625,0,740,851,8,9
111,752.099,858.234,0,747,851,11,15
63,798.841,857.063,0,795,852,8,11
141,806.326,864.348,0,803,852,7,25
54,715.130,862.333,0,712,858,8,10
74,721.027,863.851,0,716,858,9,12
37,742.378,861.432,0,740,858,6,8
60,728.750,863.950,0,725,859,8,10
128,737.578,867.117,0,731,860,15,13
89,527.539,871.135,0,523,866,10,11
65,796.938,869.123,0,792,866,11,7
117,718.188,872.786,0,711,868,15,12
46,728.522,871.913,0,725,869,8,7
95,682.716,876.674,0,678,871,10,12
153,793.654,879.935,0,785,873,18,16
66,715.197,880.258,0,711,875,10,11
74,724.662,880.486,0,720,875,11,12
91,530.890,880.538,0,526,876,11,10
55,711.545,884.982,0,708,880,8,11
95,925.547,895.968,0,921,891,10,11
107,858.561,904.617,0,853,899,12,12
71,906.535,903.845,0,902,900,10,9
83,592.060,905.373,0,587,901,11,10
103,663.903,906.194,0,658,902,13,10
160,946.150,917.244,0,941,908,11,19
112,600.741,917.696,0,595,912,12,12
89,643.708,918.933,0,639,914,10,11
84,762.595,921.405,0,758,917,10,10
88,576.795,940.205,0,572,936,11,10
89,565.910,945.809,0,561,940,11,12
63,663.825,989.429,0,658,986,12,8
102,763.716,990.696,0,758,986,12,11
39,681.128,992.718,0,678,990,7,7
