Area,X,Y,Perim.,BX,BY,Width,Height
87,1132.034,407.172,0,1128,401,8,14
280,238.979,420.054,0,231,408,18,24
131,1063.511,415.046,0,1056,408,14,14
141,1082.809,414.376,0,1076,409,15,12
64,821.562,434.531,0,817,429,10,10
53,252.019,436.849,0,249,433,7,9
247,983.506,446.854,0,974,434,21,24
44,807.614,439.614,0,804,436,8,8
298,1084.547,446.752,0,1067,440,34,16
203,1278.911,447.985,0,1272,440,15,18
133,320.647,454.519,0,313,448,14,15
204,1093.495,465.240,0,1085,455,17,20
107,227.121,466.439,0,224,458,7,19
51,243.608,483.882,0,241,479,6,10
52,155.788,488.327,0,152,484,8,9
48,1211.729,491.667,0,1208,488,8,8
139,788.223,510.432,0,783,501,11,21
39,1210.564,506.846,0,1208,503,6,8
94,735.638,509.617,0,729,506,15,9
95,525.379,522.547,0,520,518,11,11
53,1211.717,523.075,0,1208,520,8,8
228,1093.899,533.912,0,1085,526,17,17
69,1194.841,531.928,0,1189,529,12,7
105,1214.705,539.552,0,1209,535,13,10
72,511.875,542.542,0,506,538,11,10
82,1226.049,547.354,0,1220,543,12,10
137,719.861,552.095,0,710,548,21,11
94,707.500,574.372,0,701,567,12,14
214,365.673,577.355,0,357,570,19,15
161,562.366,582.677,0,556,575,13,17
86,1194.302,595.593,0,1189,590,11,13
118,194.136,600.771,0,189,594,12,14
121,274.570,619.306,0,269,613,12,13
211,306.616,627.626,0,300,617,13,23
214,1205.229,625.631,0,1194,618,21,15
87,1179.299,631.069,0,1175,625,10,13
59,1189.203,635.390,0,1184,633,11,6
339,293.687,646.926,0,280,640,27,16
92,1203.076,647.913,0,1200,641,7,16
128,1102.234,673.242,0,1096,667,12,14
43,201.558,671.930,0,198,669,8,7
70,1190.543,674.657,0,1187,670,8,11
101,1199.545,680.683,0,1193,673,12,14
198,712.515,688.793,0,706,680,14,17
63,301.270,689.937,0,297,686,10,9
112,291.098,696.938,0,287,690,9,15
70,316.286,707.929,0,312,703,9,11
57,1031.930,713.526,0,1028,710,9,8
41,501.195,715.756,0,498,713,7,7
137,855.489,738.832,0,848,733,17,13
86,698.512,739.698,0,693,735,12,10
106,490.868,741.726,0,485,737,12,11
89,1355.685,762.562,0,1351,757,10,12
40,1370.250,779.200,0,1367,776,7,7
47,16.255,784.000,0,11,782,12,5
50,1051.920,787.160,0,1049,783,7,9
166,676.018,821.994,0,668,816,18,12
347,367.308,828.585,0,353,819,28,18
143,702.035,834.636,0,696,828,13,14
30,475.100,840.300,0,472,838,7,6
33,2.212,853.182,0,0,850,6,8
159,343.057,862.560,0,337,855,13,16
101,744.218,886.416,0,739,882,12,11
91,551.802,896.725,0,547,892,11,11
91,688.187,919.473,0,683,914,12,11
41,2.317,925.707,0,0,922,6,9
87,440.805,928.701,0,436,923,10,12
47,899.830,987.702,0,897,984,7,8
55,874.800,994.418,0,871,991,9,8
97,853.247,1003.000,0,848,998,13,10
33,931.273,1002.515,0,928,1000,7,6
91,954.044,1006.681,0,949,1001,10,12
61,899.000,1006.770,0,895,1003,9,9
36,870.917,1020.028,0,868,1017,7,7
72,851.375,1032.000,0,848,1026,7,13
60,867.283,1051.283,0,864,1046,7,11
52,728.058,1077.269,0,721,1075,14,5
