Area,X,Y,Perim.,BX,BY,Width,Height
24,59.000,675.375,0,57,673,5,6
217,622.714,684.166,0,615,677,18,17
97,641.278,684.361,0,636,680,12,10
26,107.346,683.654,0,105,681,6,6
81,530.346,694.099,0,525,690,11,9
101,796.020,700.495,0,790,696,13,10
169,596.456,720.343,0,591,712,12,18
87,595.862,733.701,0,591,729,11,10
161,553.826,737.789,0,547,731,15,14
57,698.596,737.491,0,695,733,9,10
73,707.863,744.849,0,705,738,6,15
126,747.468,759.024,0,742,753,12,13
187,627.241,768.487,0,618,762,19,15
212,695.769,774.656,0,687,767,18,17
