Area,X,Y,Perim.,BX,BY,Width,Height
73,488.932,671.479,0,485,666,9,11
124,807.782,676.371,0,804,668,9,17
200,419.585,688.560,0,417,669,6,40
183,768.087,678.945,0,760,672,18,14
69,576.014,677.014,0,572,673,9,9
173,456.699,706.607,0,450,697,15,17
92,482.293,703.630,0,478,698,10,12
113,605.106,715.743,0,599,710,13,13
49,457.551,716.082,0,453,714,10,6
98,560.806,719.408,0,556,714,11,12
109,668.394,737.853,0,664,732,10,13
96,659.521,760.104,0,654,755,12,11
60,703.050,759.267,0,699,756,10,8
117,709.060,766.043,0,704,760,11,13
84,646.405,764.762,0,641,761,12,9
51,636.412,767.725,0,632,765,10,7
78,681.718,778.205,0,677,774,11,9
