Area,X,Y,Perim.,BX,BY,Width,Height
89,881.382,414.090,0,875,411,14,8
67,423.806,416.075,0,420,412,9,9
48,873.750,418.333,0,871,414,7,9
71,528.859,419.394,0,525,415,9,10
90,893.889,419.311,0,889,415,11,11
48,912.000,419.500,0,909,416,7,8
68,883.118,421.000,0,878,417,11,9
141,901.135,425.567,0,894,418,15,16
69,439.275,424.493,0,436,419,7,12
44,685.841,424.432,0,683,420,6,10
75,723.480,425.520,0,719,421,9,11
84,831.881,425.893,0,827,421,10,11
69,463.406,431.681,0,461,422,5,20
165,890.121,434.406,0,887,423,9,25
67,381.090,430.522,0,377,426,9,10
129,311.000,432.581,0,303,427,15,13
64,636.609,431.641,0,633,427,8,11
78,647.192,433.782,0,643,428,9,13
68,454.382,433.691,0,450,429,9,10
64,363.734,434.844,0,360,431,9,9
66,896.667,437.742,0,893,433,9,10
80,396.238,438.675,0,392,434,9,11
66,567.379,438.364,0,564,434,8,10
82,655.732,437.963,0,649,434,13,9
74,874.784,439.284,0,871,434,9,12
50,906.500,436.880,0,902,434,12,7
91,724.451,440.802,0,720,435,10,13
118,636.449,443.254,0,631,436,12,14
52,911.308,442.827,0,908,439,7,9
66,903.773,444.909,0,900,440,9,11
39,522.949,445.051,0,520,442,7,7
74,623.973,447.081,0,620,442,10,12
86,897.500,448.279,0,893,443,10,12
113,918.478,449.938,0,913,443,12,16
185,360.438,456.995,0,356,446,10,23
76,286.461,451.197,0,282,447,10,9
135,930.311,453.615,0,922,448,16,12
44,487.773,452.432,0,484,449,9,8
170,493.671,459.000,0,487,451,14,17
31,590.613,454.194,0,588,451,6,7
76,532.158,457.500,0,528,453,9,10
45,301.978,458.178,0,299,455,7,8
23,585.957,457.783,0,584,455,5,6
62,754.113,459.661,0,750,455,9,10
51,293.510,458.333,0,289,456,10,6
36,591.806,459.472,0,588,457,8,6
36,281.056,460.083,0,276,458,10,5
79,868.886,466.342,0,867,458,5,18
105,572.886,464.257,0,567,460,13,10
155,380.071,469.929,0,373,463,14,16
101,284.614,468.614,0,279,464,13,11
91,298.934,468.571,0,291,464,16,9
94,409.479,469.745,0,403,464,13,13
58,401.862,468.810,0,398,465,9,9
102,390.373,472.118,0,385,467,13,12
136,612.647,472.735,0,606,467,14,12
283,562.095,478.806,0,552,470,23,17
61,649.984,474.541,0,647,470,7,11
81,597.198,475.185,0,592,471,11,9
125,669.728,480.176,0,665,471,11,18
45,287.933,475.022,0,283,472,11,6
63,414.143,475.508,0,407,472,13,8
102,298.804,477.255,0,292,473,14,9
245,836.445,484.400,0,828,474,17,22
200,922.600,477.210,0,903,475,41,6
25,279.680,478.240,0,277,476,6,6
209,408.981,484.459,0,400,477,20,15
150,330.833,483.567,0,323,478,16,13
55,613.291,480.545,0,607,478,13,6
37,797.270,481.108,0,793,479,9,5
86,810.965,480.721,0,802,479,20,5
50,283.220,483.320,0,278,480,11,7
100,386.900,487.310,0,383,480,11,14
77,293.688,485.000,0,288,481,14,8
85,585.129,486.565,0,580,482,11,10
93,825.989,490.323,0,821,484,11,13
61,847.066,487.918,0,843,484,9,9
38,312.763,488.026,0,309,485,8,7
133,307.075,491.910,0,300,486,17,11
206,557.267,489.277,0,533,486,48,7
34,285.000,489.412,0,282,487,7,6
76,857.355,490.105,0,851,487,14,8
117,335.872,492.769,0,327,488,18,9
65,678.185,491.154,0,672,488,13,7
64,688.828,491.766,0,685,488,9,9
42,278.452,494.500,0,277,489,4,12
52,293.288,492.769,0,289,489,9,9
194,500.196,491.804,0,477,489,48,6
144,671.146,502.653,0,668,490,11,23
84,695.702,495.714,0,691,490,10,12
66,468.864,495.182,0,465,491,8,10
134,735.201,497.515,0,730,491,12,16
164,870.506,514.823,0,867,491,8,49
179,359.268,497.816,0,343,492,30,10
117,454.615,496.188,0,448,492,17,12
81,603.272,496.741,0,599,492,10,10
80,652.875,498.762,0,649,493,9,12
65,852.754,497.246,0,849,493,10,10
35,297.600,498.543,0,294,496,8,7
52,746.365,498.173,0,742,496,11,6
77,310.143,500.649,0,302,498,16,7
82,820.561,503.293,0,816,498,10,11
66,287.273,502.152,0,281,499,12,8
41,296.488,502.659,0,293,499,9,7
90,751.133,504.278,0,746,499,11,11
122,319.311,508.484,0,314,501,12,16
75,843.427,504.320,0,838,501,12,8
87,923.690,506.080,0,919,501,11,11
81,607.840,506.852,0,604,502,9,11
87,705.782,506.632,0,701,502,11,11
136,355.456,508.831,0,349,504,15,12
45,312.222,509.778,0,310,505,6,11
101,618.861,510.287,0,614,505,11,12
67,482.448,511.955,0,479,507,8,11
72,474.792,513.236,0,471,508,8,11
80,803.425,514.525,0,799,509,10,12
96,972.792,515.688,0,967,511,12,10
122,670.910,523.574,0,667,513,7,26
72,678.861,517.583,0,674,513,10,10
76,740.145,518.145,0,736,513,9,12
40,598.800,518.850,0,596,515,7,9
147,784.170,523.857,0,779,515,11,19
93,858.978,519.828,0,853,515,13,11
78,916.026,520.333,0,912,515,9,12
54,862.500,528.685,0,859,524,8,10
72,785.264,537.958,0,782,532,8,13
87,979.448,537.966,0,974,534,12,9
102,961.922,542.490,0,957,537,11,12
93,778.946,544.570,0,774,539,11,13
63,537.270,544.921,0,534,540,8,11
91,937.110,545.385,0,933,540,10,12
112,772.062,550.018,0,767,542,11,16
64,946.891,548.266,0,943,544,9,10
88,747.114,552.500,0,742,548,11,10
143,791.238,554.357,0,784,549,15,12
50,782.620,561.720,0,779,558,8,9
58,879.241,564.483,0,876,560,7,10
109,970.018,567.220,0,965,562,11,12
39,656.923,566.769,0,654,563,7,9
68,788.956,566.588,0,784,563,11,10
171,769.456,572.187,0,762,564,16,17
83,847.627,570.193,0,843,565,10,11
107,873.710,580.832,0,872,565,5,29
45,556.556,574.689,0,553,570,8,9
65,607.308,574.985,0,603,571,9,9
65,741.138,577.369,0,737,572,8,11
82,934.988,577.659,0,931,572,9,12
76,781.184,577.803,0,777,573,9,11
72,411.667,579.944,0,407,576,10,10
90,789.711,581.433,0,785,576,10,12
100,804.330,583.310,0,800,578,10,12
58,375.879,587.293,0,372,584,9,8
72,838.000,591.431,0,834,587,9,10
91,440.363,595.396,0,435,591,12,10
43,667.605,595.070,0,665,591,6,9
137,369.328,599.752,0,363,593,14,16
132,344.659,604.614,0,340,594,10,20
58,564.448,597.259,0,560,594,10,8
93,874.871,604.624,0,872,594,6,24
139,541.309,600.935,0,535,595,13,14
95,491.453,601.074,0,485,596,13,10
63,481.079,600.952,0,477,597,9,9
82,813.183,605.951,0,809,601,9,11
85,374.365,606.541,0,369,602,12,10
56,636.982,609.321,0,634,605,7,10
85,388.788,614.129,0,384,608,11,14
86,445.140,620.093,0,441,615,9,12
46,390.565,620.587,0,387,616,8,9
25,396.240,620.200,0,394,618,6,5
73,758.055,624.795,0,753,620,11,10
81,845.926,627.136,0,842,622,9,11
36,385.056,629.111,0,381,626,9,7
74,548.568,633.608,0,544,629,10,10
75,403.227,635.667,0,399,631,9,10
105,923.495,639.610,0,917,633,13,14
85,697.082,640.988,0,692,636,11,11
264,825.761,650.845,0,818,637,16,26
74,387.446,643.297,0,383,638,9,12
108,817.593,646.898,0,812,638,11,17
88,743.568,644.977,0,739,640,10,11
83,380.373,646.747,0,375,641,11,11
102,854.098,648.755,0,849,644,12,11
86,466.791,650.047,0,462,645,11,12
51,373.412,652.020,0,370,648,8,9
114,910.351,655.272,0,905,650,12,12
73,545.548,654.890,0,541,651,10,9
91,799.549,656.407,0,795,651,10,12
97,470.567,661.454,0,467,652,8,18
88,528.864,656.841,0,524,652,11,11
185,677.378,669.643,0,675,652,7,34
73,704.630,657.534,0,701,652,8,12
61,571.934,656.475,0,568,653,9,8
83,881.566,659.952,0,877,655,10,11
101,501.069,665.010,0,496,660,13,12
77,643.208,668.312,0,639,664,9,11
99,879.606,673.949,0,877,665,7,18
85,494.035,673.812,0,490,667,9,14
103,504.602,673.155,0,498,668,13,12
106,470.877,678.689,0,467,669,8,21
81,769.827,678.272,0,765,674,11,10
61,513.115,678.803,0,509,675,10,9
48,493.167,682.250,0,490,678,8,9
68,520.529,682.500,0,516,679,10,9
81,409.272,685.000,0,405,680,9,12
179,459.659,688.508,0,453,680,16,16
70,508.029,687.743,0,504,682,9,12
263,846.422,685.730,0,818,683,60,6
